"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Matty Chest","11 Dec 2023, 11:49","11 Dec 2023, 12:41","","Lateral Raise (Dumbbell)",,"",1,"normal",60,10,,,
"Matty Chest","11 Dec 2023, 11:49","11 Dec 2023, 12:41","","Lateral Raise (Dumbbell)",,"",2,"normal",60,10,,,
"Matty Chest","11 Dec 2023, 11:49","11 Dec 2023, 12:41","","Lateral Raise (Dumbbell)",,"",3,"dropset",30,21,,,
"Matty Chest","11 Dec 2023, 11:49","11 Dec 2023, 12:41","","Cable Crunch",,"",0,"normal",70,20,,,
"Matty Chest","11 Dec 2023, 11:49","11 Dec 2023, 12:41","","Cable Crunch",,"",1,"normal",70,20,,,
"Matty Chest","11 Dec 2023, 11:49","11 Dec 2023, 12:41","","Front Lever Raise",,"",0,"normal",,5,,,
"Matty Chest","11 Dec 2023, 11:49","11 Dec 2023, 12:41","","Front Lever Raise",,"",1,"normal",,3,,,
"Program Back","10 Dec 2023, 14:54","10 Dec 2023, 15:41","","T Bar Row",,"",0,"normal",70,10,,,
"Program Back","10 Dec 2023, 14:54","10 Dec 2023, 15:41","","T Bar Row",,"",1,"normal",80,10,,,
"Program Back","10 Dec 2023, 14:54","10 Dec 2023, 15:41","","T Bar Row",,"",2,"normal",80,10,,,
"Program Back","10 Dec 2023, 14:54","10 Dec 2023, 15:41","","Lat Pulldown (Cable)",,"",0,"normal",100,12,,,
"Program Back","10 Dec 2023, 14:54","10 Dec 2023, 15:41","","Lat Pulldown (Cable)",,"",1,"normal",140,10,,,
"Program Back","10 Dec 2023, 14:54","10 Dec 2023, 15:41","","Lat Pulldown (Cable)",,"",2,"normal",140,10,,,
"Program Back","10 Dec 2023, 14:54","10 Dec 2023, 15:41","","Seated Cable Row - Bar Wide Grip",,"",0,"normal",100,10,,,
"Program Back","10 Dec 2023, 14:54","10 Dec 2023, 15:41","","Seated Cable Row - Bar Wide Grip",,"",1,"normal",108,10,,,
"Program Back","10 Dec 2023, 14:54","10 Dec 2023, 15:41","","Seated Cable Row - Bar Wide Grip",,"",2,"normal",108,10,,,
"Program Back","10 Dec 2023, 14:54","10 Dec 2023, 15:41","","Bicep Curl (Barbell)",,"",0,"normal",60,21,,,
"Program Back","10 Dec 2023, 14:54","10 Dec 2023, 15:41","","Bicep Curl (Barbell)",,"",1,"normal",70,21,,,
"Program Back","10 Dec 2023, 14:54","10 Dec 2023, 15:41","","Bicep Curl (Barbell)",,"",2,"failure",70,21,,,
"Morning workout ☀️","9 Dec 2023, 12:33","9 Dec 2023, 12:59","","Incline Bench Press (Dumbbell)",,"",0,"normal",100,12,,,
"Morning workout ☀️","9 Dec 2023, 12:33","9 Dec 2023, 12:59","","Incline Bench Press (Dumbbell)",,"",1,"normal",150,12,,,
"Morning workout ☀️","9 Dec 2023, 12:33","9 Dec 2023, 12:59","","Incline Bench Press (Dumbbell)",,"",2,"normal",150,12,,,
"Morning workout ☀️","9 Dec 2023, 12:33","9 Dec 2023, 12:59","","Incline Bench Press (Dumbbell)",,"",3,"failure",150,8,,,
"Morning workout ☀️","9 Dec 2023, 12:33","9 Dec 2023, 12:59","","Seated Incline Curl (Dumbbell)",,"",0,"normal",70,10,,,
"Morning workout ☀️","9 Dec 2023, 12:33","9 Dec 2023, 12:59","","Seated Incline Curl (Dumbbell)",,"",1,"normal",70,10,,,
"Morning workout ☀️","9 Dec 2023, 12:33","9 Dec 2023, 12:59","","Seated Incline Curl (Dumbbell)",,"",2,"normal",70,10,,,
"Morning workout ☀️","9 Dec 2023, 12:33","9 Dec 2023, 12:59","","Triceps Rope Pushdown",0,"",0,"normal",60,12,,,
"Morning workout ☀️","9 Dec 2023, 12:33","9 Dec 2023, 12:59","","Triceps Rope Pushdown",0,"",1,"normal",64,14,,,
"Morning workout ☀️","9 Dec 2023, 12:33","9 Dec 2023, 12:59","","Triceps Rope Pushdown",0,"",2,"normal",50,10,,,
"Morning workout ☀️","9 Dec 2023, 12:33","9 Dec 2023, 12:59","","Cable Crunch",0,"",0,"normal",60,20,,,
"Morning workout ☀️","9 Dec 2023, 12:33","9 Dec 2023, 12:59","","Cable Crunch",0,"",1,"normal",64,20,,,
"Morning workout ☀️","9 Dec 2023, 12:33","9 Dec 2023, 12:59","","Cable Crunch",0,"",2,"normal",50,13,,,
"Steve Full Body","6 Dec 2023, 17:39","6 Dec 2023, 18:14","","Seated Shoulder Press (Machine)",,"",0,"normal",158,10,,,
"Steve Full Body","6 Dec 2023, 17:39","6 Dec 2023, 18:14","","Seated Shoulder Press (Machine)",,"",1,"normal",178,10,,,
"Steve Full Body","6 Dec 2023, 17:39","6 Dec 2023, 18:14","","Seated Shoulder Press (Machine)",,"",2,"normal",198,10,,,
"Steve Full Body","6 Dec 2023, 17:39","6 Dec 2023, 18:14","","Chest Press (Machine)",,"",0,"normal",245,10,,,
"Steve Full Body","6 Dec 2023, 17:39","6 Dec 2023, 18:14","","Bench Press (Barbell)",,"",0,"normal",65,10,,,
"Steve Full Body","6 Dec 2023, 17:39","6 Dec 2023, 18:14","","Bench Press (Barbell)",,"",1,"normal",65,12,,,
"Steve Full Body","6 Dec 2023, 17:39","6 Dec 2023, 18:14","","Bench Press (Barbell)",,"",2,"normal",55,12,,,
"Steve Full Body","6 Dec 2023, 17:39","6 Dec 2023, 18:14","","Leg Press (Machine)",,"",0,"normal",90,15,,,
"Steve Full Body","6 Dec 2023, 17:39","6 Dec 2023, 18:14","","Leg Press (Machine)",,"",1,"normal",180,12,,,
"Steve Full Body","6 Dec 2023, 17:39","6 Dec 2023, 18:14","","Leg Press (Machine)",,"",2,"normal",180,12,,,
"Steve Full Body","6 Dec 2023, 17:39","6 Dec 2023, 18:14","","Calf Press (Machine)",,"",0,"normal",90,12,,,
"Steve Full Body","6 Dec 2023, 17:39","6 Dec 2023, 18:14","","Calf Press (Machine)",,"",1,"normal",180,15,,,
"Steve Full Body","6 Dec 2023, 17:39","6 Dec 2023, 18:14","","Calf Press (Machine)",,"",2,"normal",150,15,,,
"Steve Full Body","6 Dec 2023, 17:39","6 Dec 2023, 18:14","","Triceps Rope Pushdown",,"",0,"normal",60,10,,,
"Steve Full Body","6 Dec 2023, 17:39","6 Dec 2023, 18:14","","Triceps Rope Pushdown",,"",1,"normal",60,10,,,
"Steve Full Body","6 Dec 2023, 17:39","6 Dec 2023, 18:14","","Triceps Rope Pushdown",,"",2,"normal",60,10,,,
"Steve Full Body","6 Dec 2023, 17:39","6 Dec 2023, 18:14","","Cable Crunch",,"",0,"normal",60,10,,,
"Steve Full Body","6 Dec 2023, 17:39","6 Dec 2023, 18:14","","Cable Crunch",,"",1,"normal",60,15,,,
"Steve Full Body","6 Dec 2023, 17:39","6 Dec 2023, 18:14","","Cable Crunch",,"",2,"normal",60,15,,,
"Program Legs","6 Dec 2023, 08:10","6 Dec 2023, 09:01","","Squat (Machine)",,"",0,"normal",90,8,,,
"Program Legs","6 Dec 2023, 08:10","6 Dec 2023, 09:01","","Squat (Machine)",,"",1,"normal",180,6,,,
"Program Legs","6 Dec 2023, 08:10","6 Dec 2023, 09:01","","Squat (Machine)",,"",2,"normal",270,10,,,
"Program Legs","6 Dec 2023, 08:10","6 Dec 2023, 09:01","","Squat (Machine)",,"",3,"normal",270,4,,,
"Program Legs","6 Dec 2023, 08:10","6 Dec 2023, 09:01","","Squat (Machine)",,"",4,"normal",90,4,,,
"Program Legs","6 Dec 2023, 08:10","6 Dec 2023, 09:01","","Squat (Machine)",,"",5,"normal",180,6,,,
"Program Legs","6 Dec 2023, 08:10","6 Dec 2023, 09:01","","Squat (Machine)",,"",6,"normal",180,11,,,
"Program Legs","6 Dec 2023, 08:10","6 Dec 2023, 09:01","","Hip Abduction (Machine)",,"",0,"normal",100,8,,,
"Program Legs","6 Dec 2023, 08:10","6 Dec 2023, 09:01","","Hip Abduction (Machine)",,"",1,"normal",130,10,,,
"Program Legs","6 Dec 2023, 08:10","6 Dec 2023, 09:01","","Hip Abduction (Machine)",,"",2,"normal",130,10,,,
"Program Legs","6 Dec 2023, 08:10","6 Dec 2023, 09:01","","Hip Adduction (Machine)",,"",0,"normal",115,5,,,
"Program Legs","6 Dec 2023, 08:10","6 Dec 2023, 09:01","","Hip Adduction (Machine)",,"",1,"normal",145,5,,,
"Program Legs","6 Dec 2023, 08:10","6 Dec 2023, 09:01","","Hip Adduction (Machine)",,"",2,"normal",175,10,,,
"Program Legs","6 Dec 2023, 08:10","6 Dec 2023, 09:01","","Hip Adduction (Machine)",,"",3,"normal",205,10,,,
"Program Legs","6 Dec 2023, 08:10","6 Dec 2023, 09:01","","Hip Adduction (Machine)",,"",4,"normal",235,10,,,
"Program Legs","6 Dec 2023, 08:10","6 Dec 2023, 09:01","","Hip Adduction (Machine)",,"",5,"normal",265,10,,,
"Morning workout ☀️","5 Dec 2023, 08:35","5 Dec 2023, 09:02","","Seated Row (Machine)",,"",0,"normal",120,12,,,
"Morning workout ☀️","5 Dec 2023, 08:35","5 Dec 2023, 09:02","","Seated Row (Machine)",,"",1,"normal",150,10,,,
"Morning workout ☀️","5 Dec 2023, 08:35","5 Dec 2023, 09:02","","Seated Row (Machine)",,"",2,"normal",150,10,,,
"Morning workout ☀️","5 Dec 2023, 08:35","5 Dec 2023, 09:02","","Seated Row (Machine)",,"",3,"normal",160,10,,,
"Morning workout ☀️","5 Dec 2023, 08:35","5 Dec 2023, 09:02","","Back Extension (Hyperextension)",,"",0,"normal",,10,,,
"Morning workout ☀️","5 Dec 2023, 08:35","5 Dec 2023, 09:02","","Back Extension (Hyperextension)",,"",1,"normal",,10,,,
"Morning workout ☀️","5 Dec 2023, 08:35","5 Dec 2023, 09:02","","Ab Wheel",,"",0,"normal",,12,,,
"Morning workout ☀️","5 Dec 2023, 08:35","5 Dec 2023, 09:02","","Bosu Ball Sit-up",,"",0,"normal",25,20,,,
"Morning workout ☀️","5 Dec 2023, 08:35","5 Dec 2023, 09:02","","Cable Crunch",,"",0,"normal",70,20,,,
"Afternoon workout 💪","4 Dec 2023, 17:29","4 Dec 2023, 18:15","","Incline Bench Press (Barbell)",,"",0,"normal",135,15,,,
"Afternoon workout 💪","4 Dec 2023, 17:29","4 Dec 2023, 18:15","","Incline Bench Press (Barbell)",,"",1,"normal",185,8,,,
"Afternoon workout 💪","4 Dec 2023, 17:29","4 Dec 2023, 18:15","","Incline Bench Press (Barbell)",,"",2,"failure",225,1,,,
"Afternoon workout 💪","4 Dec 2023, 17:29","4 Dec 2023, 18:15","","Incline Bench Press (Barbell)",,"",3,"normal",185,10,,,
"Afternoon workout 💪","4 Dec 2023, 17:29","4 Dec 2023, 18:15","","Incline Bench Press (Barbell)",,"",4,"failure",205,4,,,
"Afternoon workout 💪","4 Dec 2023, 17:29","4 Dec 2023, 18:15","","Incline Bench Press (Barbell)",,"",5,"normal",135,12,,,
"Afternoon workout 💪","4 Dec 2023, 17:29","4 Dec 2023, 18:15","","Chest Fly (Machine)",,"3sec negative",0,"normal",145,12,,,
"Afternoon workout 💪","4 Dec 2023, 17:29","4 Dec 2023, 18:15","","Chest Fly (Machine)",,"3sec negative",1,"normal",160,10,,,
"Afternoon workout 💪","4 Dec 2023, 17:29","4 Dec 2023, 18:15","","Chest Fly (Machine)",,"3sec negative",2,"normal",145,10,,,
"Afternoon workout 💪","4 Dec 2023, 17:29","4 Dec 2023, 18:15","","Chest Fly (Machine)",,"3sec negative",3,"normal",130,10,,,
"Afternoon workout 💪","4 Dec 2023, 17:29","4 Dec 2023, 18:15","","Triceps Pushdown",,"",0,"normal",60,20,,,
"Afternoon workout 💪","4 Dec 2023, 17:29","4 Dec 2023, 18:15","","Triceps Pushdown",,"",1,"failure",85,7,,,
"Afternoon workout 💪","4 Dec 2023, 17:29","4 Dec 2023, 18:15","","Triceps Pushdown",,"",2,"normal",85,8,,,
"Afternoon workout 💪","4 Dec 2023, 17:29","4 Dec 2023, 18:15","","Triceps Pushdown",,"",3,"dropset",70,6,,,
"Afternoon workout 💪","4 Dec 2023, 17:29","4 Dec 2023, 18:15","","Triceps Pushdown",,"",4,"normal",60,9,,,
"Afternoon workout 💪","4 Dec 2023, 17:29","4 Dec 2023, 18:15","","Triceps Pushdown",,"",5,"normal",50,10,,,
"Afternoon workout 💪","4 Dec 2023, 17:29","4 Dec 2023, 18:15","","Bosu Ball Sit-up",0,"",0,"normal",15,20,,,
"Afternoon workout 💪","4 Dec 2023, 17:29","4 Dec 2023, 18:15","","Bosu Ball Sit-up",0,"",1,"normal",15,20,,,
"Afternoon workout 💪","4 Dec 2023, 17:29","4 Dec 2023, 18:15","","Side Plank Crunch",0,"",0,"normal",15,30,,,
"Afternoon workout 💪","4 Dec 2023, 17:29","4 Dec 2023, 18:15","","Side Plank Crunch",0,"",1,"normal",15,15,,,
"Morning workout ☀️","3 Dec 2023, 10:38","3 Dec 2023, 11:23","","Squat (Machine)",,"",0,"normal",180,12,,,
"Morning workout ☀️","3 Dec 2023, 10:38","3 Dec 2023, 11:23","","Squat (Machine)",,"",1,"normal",270,10,,,
"Morning workout ☀️","3 Dec 2023, 10:38","3 Dec 2023, 11:23","","Squat (Machine)",,"",2,"normal",320,10,,,
"Morning workout ☀️","3 Dec 2023, 10:38","3 Dec 2023, 11:23","","Leg Press (Machine)",0,"",0,"normal",360,15,,,
"Morning workout ☀️","3 Dec 2023, 10:38","3 Dec 2023, 11:23","","Leg Press (Machine)",0,"",1,"normal",450,10,,,
"Morning workout ☀️","3 Dec 2023, 10:38","3 Dec 2023, 11:23","","Leg Press (Machine)",0,"",2,"normal",450,10,,,
"Morning workout ☀️","3 Dec 2023, 10:38","3 Dec 2023, 11:23","","Calf Press (Machine)",0,"",0,"normal",360,20,,,
"Morning workout ☀️","3 Dec 2023, 10:38","3 Dec 2023, 11:23","","Calf Press (Machine)",0,"",1,"normal",450,20,,,
"Morning workout ☀️","3 Dec 2023, 10:38","3 Dec 2023, 11:23","","Calf Press (Machine)",0,"",2,"normal",450,20,,,
"Morning workout ☀️","3 Dec 2023, 10:38","3 Dec 2023, 11:23","","Cable Crunch",,"",0,"normal",70,20,,,
"Morning workout ☀️","3 Dec 2023, 10:38","3 Dec 2023, 11:23","","Cable Crunch",,"",1,"normal",70,20,,,
"Morning workout ☀️","3 Dec 2023, 10:38","3 Dec 2023, 11:23","","Bosu Ball Sit-up",,"",0,"normal",12,20,,,
"Program Back","2 Dec 2023, 09:47","2 Dec 2023, 10:37","","Lat Pulldown (Machine)",,"",0,"normal",185,12,,,
"Program Back","2 Dec 2023, 09:47","2 Dec 2023, 10:37","","Lat Pulldown (Machine)",,"",1,"normal",205,12,,,
"Program Back","2 Dec 2023, 09:47","2 Dec 2023, 10:37","","Lat Pulldown (Machine)",,"",2,"normal",205,10,,,
"Program Back","2 Dec 2023, 09:47","2 Dec 2023, 10:37","","T Bar Row",,"",0,"normal",70,10,,,
"Program Back","2 Dec 2023, 09:47","2 Dec 2023, 10:37","","T Bar Row",,"",1,"normal",80,10,,,
"Program Back","2 Dec 2023, 09:47","2 Dec 2023, 10:37","","T Bar Row",,"",2,"normal",80,10,,,
"Program Back","2 Dec 2023, 09:47","2 Dec 2023, 10:37","","Lat Pulldown (Cable)",,"",0,"normal",100,12,,,
"Program Back","2 Dec 2023, 09:47","2 Dec 2023, 10:37","","Lat Pulldown (Cable)",,"",1,"normal",140,10,,,
"Program Back","2 Dec 2023, 09:47","2 Dec 2023, 10:37","","Lat Pulldown (Cable)",,"",2,"failure",140,9,,,
"Program Back","2 Dec 2023, 09:47","2 Dec 2023, 10:37","","Seated Cable Row - Bar Wide Grip",,"",0,"normal",100,10,,,
"Program Back","2 Dec 2023, 09:47","2 Dec 2023, 10:37","","Seated Cable Row - Bar Wide Grip",,"",1,"normal",108,10,,,
"Program Back","2 Dec 2023, 09:47","2 Dec 2023, 10:37","","Seated Cable Row - Bar Wide Grip",,"",2,"normal",108,10,,,
"Program Back","2 Dec 2023, 09:47","2 Dec 2023, 10:37","","Bicep Curl (Barbell)",,"",0,"normal",60,21,,,
"Program Back","2 Dec 2023, 09:47","2 Dec 2023, 10:37","","Bicep Curl (Barbell)",,"",1,"normal",60,21,,,
"Program Back","2 Dec 2023, 09:47","2 Dec 2023, 10:37","","Bicep Curl (Barbell)",,"",2,"normal",60,21,,,
"Shoulder Shredder","29 Nov 2023, 09:23","29 Nov 2023, 09:53","","Seated Overhead Press (Dumbbell)",0,"",0,"normal",80,15,,,
"Shoulder Shredder","29 Nov 2023, 09:23","29 Nov 2023, 09:53","","Seated Overhead Press (Dumbbell)",0,"",1,"normal",90,15,,,
"Shoulder Shredder","29 Nov 2023, 09:23","29 Nov 2023, 09:53","","Seated Overhead Press (Dumbbell)",0,"",2,"normal",90,15,,,
"Shoulder Shredder","29 Nov 2023, 09:23","29 Nov 2023, 09:53","","Seated Overhead Press (Dumbbell)",0,"",3,"normal",100,10,,,
"Shoulder Shredder","29 Nov 2023, 09:23","29 Nov 2023, 09:53","","Upright Row (Dumbbell)",0,"",0,"normal",70,15,,,
"Shoulder Shredder","29 Nov 2023, 09:23","29 Nov 2023, 09:53","","Upright Row (Dumbbell)",0,"",1,"normal",90,15,,,
"Shoulder Shredder","29 Nov 2023, 09:23","29 Nov 2023, 09:53","","Upright Row (Dumbbell)",0,"",2,"normal",90,15,,,
"Shoulder Shredder","29 Nov 2023, 09:23","29 Nov 2023, 09:53","","Upright Row (Dumbbell)",0,"",3,"normal",100,10,,,
"Shoulder Shredder","29 Nov 2023, 09:23","29 Nov 2023, 09:53","","Lateral Raise (Dumbbell)",,"",0,"normal",50,15,,,
"Shoulder Shredder","29 Nov 2023, 09:23","29 Nov 2023, 09:53","","Lateral Raise (Dumbbell)",,"",1,"normal",50,12,,,
"Shoulder Shredder","29 Nov 2023, 09:23","29 Nov 2023, 09:53","","Lateral Raise (Dumbbell)",,"",2,"normal",50,12,,,
"Shoulder Shredder","29 Nov 2023, 09:23","29 Nov 2023, 09:53","","Woodchoppers",,"",0,"normal",37.5,30,,,
"Shoulder Shredder","29 Nov 2023, 09:23","29 Nov 2023, 09:53","","Woodchoppers",,"",1,"normal",42.5,30,,,
"Morning workout ☀️","27 Nov 2023, 07:16","27 Nov 2023, 08:09","","Chest Dip",,"",0,"normal",,10,,,
"Morning workout ☀️","27 Nov 2023, 07:16","27 Nov 2023, 08:09","","Chest Dip",,"",1,"normal",,10,,,
"Morning workout ☀️","27 Nov 2023, 07:16","27 Nov 2023, 08:09","","Chest Dip",,"",2,"normal",,10,,,
"Morning workout ☀️","27 Nov 2023, 07:16","27 Nov 2023, 08:09","","Pull Up",,"",0,"normal",,10,,,
"Morning workout ☀️","27 Nov 2023, 07:16","27 Nov 2023, 08:09","","Pull Up",,"",1,"normal",,10,,,
"Morning workout ☀️","27 Nov 2023, 07:16","27 Nov 2023, 08:09","","Pull Up",,"",2,"normal",,10,,,
"Morning workout ☀️","27 Nov 2023, 07:16","27 Nov 2023, 08:09","","Incline Bench Press (Barbell)",,"",0,"normal",135,10,,,
"Morning workout ☀️","27 Nov 2023, 07:16","27 Nov 2023, 08:09","","Incline Bench Press (Barbell)",,"",1,"normal",185,5,,,
"Morning workout ☀️","27 Nov 2023, 07:16","27 Nov 2023, 08:09","","Incline Bench Press (Barbell)",,"",2,"normal",205,5,,,
"Morning workout ☀️","27 Nov 2023, 07:16","27 Nov 2023, 08:09","","Incline Bench Press (Barbell)",,"",3,"normal",225,4,,,
"Morning workout ☀️","27 Nov 2023, 07:16","27 Nov 2023, 08:09","","Incline Bench Press (Barbell)",,"",4,"normal",235,4,,,
"Morning workout ☀️","27 Nov 2023, 07:16","27 Nov 2023, 08:09","","Incline Bench Press (Barbell)",,"",5,"normal",235,3,,,
"Morning workout ☀️","27 Nov 2023, 07:16","27 Nov 2023, 08:09","","Incline Bench Press (Barbell)",,"",6,"normal",235,3,,,
"Morning workout ☀️","27 Nov 2023, 07:16","27 Nov 2023, 08:09","","Incline Bench Press (Barbell)",,"",7,"normal",195,3,,,
"Morning workout ☀️","27 Nov 2023, 07:16","27 Nov 2023, 08:09","","Incline Bench Press (Barbell)",,"",8,"normal",175,3,,,
"Morning workout ☀️","27 Nov 2023, 07:16","27 Nov 2023, 08:09","","Incline Bench Press (Barbell)",,"",9,"normal",125,6,,,
"Morning workout ☀️","27 Nov 2023, 07:16","27 Nov 2023, 08:09","","Incline Bench Press (Barbell)",,"",10,"normal",125,6,,,
"Morning workout ☀️","27 Nov 2023, 07:16","27 Nov 2023, 08:09","","Bench Press (Barbell)",,"",0,"normal",135,15,,,
"Morning workout ☀️","27 Nov 2023, 07:16","27 Nov 2023, 08:09","","Bench Press (Barbell)",,"",1,"normal",135,12,,,
"Morning workout ☀️","27 Nov 2023, 07:16","27 Nov 2023, 08:09","","Bench Press (Barbell)",,"",2,"normal",135,10,,,
"Morning workout ☀️","27 Nov 2023, 07:16","27 Nov 2023, 08:09","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",66,10,,,
"Morning workout ☀️","27 Nov 2023, 07:16","27 Nov 2023, 08:09","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",88,10,,,
"Morning workout ☀️","27 Nov 2023, 07:16","27 Nov 2023, 08:09","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",88,12,,,
"Morning workout ☀️","27 Nov 2023, 07:16","27 Nov 2023, 08:09","","Triceps Rope Pushdown",,"",0,"normal",55,15,,,
"Morning workout ☀️","27 Nov 2023, 07:16","27 Nov 2023, 08:09","","Triceps Rope Pushdown",,"",1,"normal",55,15,,,
"Morning workout ☀️","27 Nov 2023, 07:16","27 Nov 2023, 08:09","","Triceps Rope Pushdown",,"",2,"normal",55,11,,,
"Morning workout ☀️","26 Nov 2023, 10:12","26 Nov 2023, 11:40","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",100,10,,,
"Morning workout ☀️","26 Nov 2023, 10:12","26 Nov 2023, 11:40","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",140,10,,,
"Morning workout ☀️","26 Nov 2023, 10:12","26 Nov 2023, 11:40","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",140,10,,,
"Morning workout ☀️","26 Nov 2023, 10:12","26 Nov 2023, 11:40","","Yin / Restorative Yoga",,"",0,"normal",,,,3600,
"Morning workout ☀️","26 Nov 2023, 10:12","26 Nov 2023, 11:40","","Chest Dip",,"",0,"normal",,15,,,
"Morning workout ☀️","24 Nov 2023, 11:55","24 Nov 2023, 12:35","","Incline Bench Press (Barbell)",,"",0,"normal",115,20,,,
"Morning workout ☀️","24 Nov 2023, 11:55","24 Nov 2023, 12:35","","Incline Bench Press (Barbell)",,"",1,"normal",135,12,,,
"Morning workout ☀️","24 Nov 2023, 11:55","24 Nov 2023, 12:35","","Incline Bench Press (Barbell)",,"",2,"normal",155,12,,,
"Morning workout ☀️","24 Nov 2023, 11:55","24 Nov 2023, 12:35","","Incline Bench Press (Barbell)",,"",3,"normal",155,12,,,
"Morning workout ☀️","24 Nov 2023, 11:55","24 Nov 2023, 12:35","","Seated Overhead Press (Dumbbell)",0,"",0,"normal",80,12,,,
"Morning workout ☀️","24 Nov 2023, 11:55","24 Nov 2023, 12:35","","Seated Overhead Press (Dumbbell)",0,"",1,"normal",80,12,,,
"Morning workout ☀️","24 Nov 2023, 11:55","24 Nov 2023, 12:35","","Seated Overhead Press (Dumbbell)",0,"",2,"normal",80,10,,,
"Morning workout ☀️","24 Nov 2023, 11:55","24 Nov 2023, 12:35","","Front Raise (Barbell)",0,"",0,"normal",40,10,,,
"Morning workout ☀️","24 Nov 2023, 11:55","24 Nov 2023, 12:35","","Front Raise (Barbell)",0,"",1,"normal",40,10,,,
"Morning workout ☀️","24 Nov 2023, 11:55","24 Nov 2023, 12:35","","Front Raise (Barbell)",0,"",2,"normal",40,10,,,
"Morning workout ☀️","24 Nov 2023, 11:55","24 Nov 2023, 12:35","","Lateral Raise (Dumbbell)",0,"",0,"normal",50,10,,,
"Morning workout ☀️","24 Nov 2023, 11:55","24 Nov 2023, 12:35","","Lateral Raise (Dumbbell)",0,"",1,"normal",40,10,,,
"Morning workout ☀️","24 Nov 2023, 11:55","24 Nov 2023, 12:35","","Lateral Raise (Dumbbell)",0,"",2,"normal",40,10,,,
"Morning workout ☀️","24 Nov 2023, 11:55","24 Nov 2023, 12:35","","Triceps Pushdown",,"",0,"normal",54,15,,,
"Morning workout ☀️","24 Nov 2023, 11:55","24 Nov 2023, 12:35","","Triceps Pushdown",,"",1,"normal",74,12,,,
"Morning workout ☀️","24 Nov 2023, 11:55","24 Nov 2023, 12:35","","Triceps Pushdown",,"",2,"normal",74,12,,,
"Morning workout ☀️","24 Nov 2023, 11:55","24 Nov 2023, 12:35","","Bicep Curl (Barbell)",,"",0,"normal",60,12,,,
"Morning workout ☀️","23 Nov 2023, 12:32","23 Nov 2023, 12:37","","Cable Twist (Down to up)",,"",0,"normal",80,30,,,
"Morning workout ☀️","23 Nov 2023, 12:32","23 Nov 2023, 12:37","","Cable Twist (Down to up)",,"",1,"normal",80,30,,,
"Morning workout ☀️","23 Nov 2023, 12:32","23 Nov 2023, 12:37","","Bosu Ball Sit-up",,"",0,"normal",30,20,,,
"Program Back","23 Nov 2023, 11:25","23 Nov 2023, 12:19","","Lat Pulldown (Machine)",,"",0,"normal",185,12,,,
"Program Back","23 Nov 2023, 11:25","23 Nov 2023, 12:19","","Lat Pulldown (Machine)",,"",1,"normal",185,12,,,
"Program Back","23 Nov 2023, 11:25","23 Nov 2023, 12:19","","Lat Pulldown (Machine)",,"",2,"failure",185,10,,,
"Program Back","23 Nov 2023, 11:25","23 Nov 2023, 12:19","","T Bar Row",,"",0,"normal",55,10,,,
"Program Back","23 Nov 2023, 11:25","23 Nov 2023, 12:19","","T Bar Row",,"",1,"normal",80,10,,,
"Program Back","23 Nov 2023, 11:25","23 Nov 2023, 12:19","","T Bar Row",,"",2,"normal",80,10,,,
"Program Back","23 Nov 2023, 11:25","23 Nov 2023, 12:19","","Lat Pulldown (Cable)",,"",0,"normal",100,12,,,
"Program Back","23 Nov 2023, 11:25","23 Nov 2023, 12:19","","Lat Pulldown (Cable)",,"",1,"normal",140,10,,,
"Program Back","23 Nov 2023, 11:25","23 Nov 2023, 12:19","","Lat Pulldown (Cable)",,"",2,"failure",140,10,,,
